id,source,source_id,image_path,image_url,artist,style,genre,emotion,description,composition,color_harmony,contrast,lighting,perspective,critique_notes,split
ACD_000354,wikiart,Minimalism/alighiero-boetti_ma-cosa-fai-ma-cosa-dici-1972.jpg,data/processed/wikiart_subset/images/ACD_000354.jpg,,Alighiero Boetti,Minimalism,Minimalism,,ma cosa fai ma cosa dici 1972,,,,,,,train
ACD_000355,wikiart,Symbolism/nicholas-roerich_message-from-shambhala-1931.jpg,data/processed/wikiart_subset/images/ACD_000355.jpg,,Nicholas Roerich,Symbolism,Symbolism,,message from shambhala 1931,,,,,,,train
ACD_000356,wikiart,Color_Field_Painting/sam-francis_untitled-edge-1964.jpg,data/processed/wikiart_subset/images/ACD_000356.jpg,,Sam Francis,Color Field Painting,Color Field Painting,,untitled edge 1964,,,,,,,train
ACD_000357,wikiart,Impressionism/alfred-sisley_the-road-to-louveciennes-montbuisson.jpg,data/processed/wikiart_subset/images/ACD_000357.jpg,,Alfred Sisley,Impressionism,Impressionism,,the road to louveciennes montbuisson,,,,,,,train
ACD_000358,wikiart,Romanticism/john-everett-millais_not_detected_236478.jpg,data/processed/wikiart_subset/images/ACD_000358.jpg,,John Everett Millais,Romanticism,Romanticism,,not_detected_236478,,,,,,,train
ACD_000359,wikiart,High_Renaissance/michelangelo_st-petronius-1494.jpg,data/processed/wikiart_subset/images/ACD_000359.jpg,,Michelangelo,High Renaissance,High Renaissance,,st petronius 1494,,,,,,,train
ACD_000360,wikiart,Expressionism/jean-helion_mannequinerie-en-solde-1978.jpg,data/processed/wikiart_subset/images/ACD_000360.jpg,,Jean Helion,Expressionism,Expressionism,,mannequinerie en solde 1978,,,,,,,train
ACD_000361,wikiart,Color_Field_Painting/kenzo-okada_three-whites-1963.jpg,data/processed/wikiart_subset/images/ACD_000361.jpg,,Kenzo Okada,Color Field Painting,Color Field Painting; Abstract Expressionism,,three whites 1963,,,,,,,train
ACD_000362,wikiart,New_Realism/edward-hopper_read-pavillonde-flore.jpg,data/processed/wikiart_subset/images/ACD_000362.jpg,,Edward Hopper,New Realism,New Realism,,read pavillonde flore,,,,,,,train
ACD_000363,wikiart,High_Renaissance/titian_suicide-of-lucretia-1515.jpg,data/processed/wikiart_subset/images/ACD_000363.jpg,,Titian,High Renaissance,High Renaissance,,suicide of lucretia 1515,,,,,,,train
ACD_000364,wikiart,Art_Nouveau_Modern/felix-vallotton_german-philosopher-arthur-schopenhauer-1896.jpg,data/processed/wikiart_subset/images/ACD_000364.jpg,,Felix Vallotton,Art Nouveau Modern,Art Nouveau Modern,,german philosopher arthur schopenhauer 1896,,,,,,,train
ACD_000365,wikiart,Analytical_Cubism/pablo-picasso_the-chess-1911.jpg,data/processed/wikiart_subset/images/ACD_000365.jpg,,Pablo Picasso,Analytical Cubism,Analytical Cubism,,the chess 1911,,,,,,,train
ACD_000366,wikiart,Action_painting/franz-kline_mahoning-1956.jpg,data/processed/wikiart_subset/images/ACD_000366.jpg,,Franz Kline,Action Painting,Action painting,,mahoning 1956,,,,,,,train
ACD_000367,wikiart,Minimalism/henk-peeters_untitled-3.jpg,data/processed/wikiart_subset/images/ACD_000367.jpg,,Henk Peeters,Minimalism,Minimalism,,untitled 3,,,,,,,train
ACD_000368,wikiart,Pointillism/henri-edmond-cross_the-shipwreck-1907.jpg,data/processed/wikiart_subset/images/ACD_000368.jpg,,Henri Edmond Cross,Pointillism,Pointillism,,the shipwreck 1907,,,,,,,train
ACD_000369,wikiart,High_Renaissance/michelangelo_samson-and-two-philistines.jpg,data/processed/wikiart_subset/images/ACD_000369.jpg,,Michelangelo,High Renaissance,High Renaissance,,samson and two philistines,,,,,,,train
ACD_000370,wikiart,Symbolism/nicholas-roerich_ladakh-1925.jpg,data/processed/wikiart_subset/images/ACD_000370.jpg,,Nicholas Roerich,Symbolism,Symbolism,,ladakh 1925,,,,,,,train
ACD_000371,wikiart,Action_painting/jackson-pollock_mural-on-indian-red-ground-1950.jpg,data/processed/wikiart_subset/images/ACD_000371.jpg,,Jackson Pollock,Action Painting,Action painting,,mural on indian red ground 1950,,,,,,,train
ACD_000372,wikiart,Romanticism/ivan-aivazovsky_view-of-feodosiya-1845.jpg,data/processed/wikiart_subset/images/ACD_000372.jpg,,Ivan Aivazovsky,Romanticism,Romanticism,,view of feodosiya 1845,,,,,,,train
ACD_000373,wikiart,Impressionism/paul-signac_railway-junction-near-bois-colombes-1886.jpg,data/processed/wikiart_subset/images/ACD_000373.jpg,,Paul Signac,Impressionism,Impressionism,,railway junction near bois colombes 1886,,,,,,,train
ACD_000374,wikiart,Minimalism/fernando-lanhas_o32-60-1960.jpg,data/processed/wikiart_subset/images/ACD_000374.jpg,,Fernando Lanhas,Minimalism,Minimalism,,o32 60 1960,,,,,,,train
ACD_000375,wikiart,New_Realism/edward-hopper_night-windows.jpg,data/processed/wikiart_subset/images/ACD_000375.jpg,,Edward Hopper,New Realism,New Realism,,night windows,,,,,,,train
ACD_000376,wikiart,Expressionism/edvard-munch_the-lumberjack-1913.jpg,data/processed/wikiart_subset/images/ACD_000376.jpg,,Edvard Munch,Expressionism,Expressionism,,the lumberjack 1913,,,,,,,train
ACD_000377,wikiart,Romanticism/alphonse-mucha_the-red-cape-1902.jpg,data/processed/wikiart_subset/images/ACD_000377.jpg,,Alphonse Mucha,Romanticism,Romanticism,,the red cape 1902,,,,,,,train
ACD_000378,wikiart,Cubism/jacques-villon_portrait-de-j-l-b.jpg,data/processed/wikiart_subset/images/ACD_000378.jpg,,Jacques Villon,Cubism,Cubism,,portrait de j l b,,,,,,,train
ACD_000379,wikiart,Art_Nouveau_Modern/koloman-moser_kolo-moser-1903.jpg,data/processed/wikiart_subset/images/ACD_000379.jpg,,Koloman Moser,Art Nouveau Modern,Art Nouveau Modern,,kolo moser 1903,,,,,,,train
ACD_000380,wikiart,Cubism/diego-rivera_portrait-de-martin-luis-guzman-1915.jpg,data/processed/wikiart_subset/images/ACD_000380.jpg,,Diego Rivera,Cubism,Cubism,,portrait de martin luis guzman 1915,,,,,,,train
ACD_000381,wikiart,Cubism/arshile-gorky_mechanics-of-flying.jpg,data/processed/wikiart_subset/images/ACD_000381.jpg,,Arshile Gorky,Cubism,Cubism,,mechanics of flying,,,,,,,train
ACD_000382,wikiart,Ukiyo_e/keisai-eisen_toyooka-of-the-okamotoya.jpg,data/processed/wikiart_subset/images/ACD_000382.jpg,,Keisai Eisen,Ukiyo E,Ukiyo e,,toyooka of the okamotoya,,,,,,,train
ACD_000383,wikiart,Abstract_Expressionism/jack-tworkov_blue-note-1959.jpg,data/processed/wikiart_subset/images/ACD_000383.jpg,,Jack Tworkov,Abstract Expressionism,Abstract Expressionism,,blue note 1959,,,,,,,train
ACD_000384,wikiart,Pointillism/jean-metzinger_paysage-pointilliste-1907.jpg,data/processed/wikiart_subset/images/ACD_000384.jpg,,Jean Metzinger,Pointillism,Pointillism,,paysage pointilliste 1907,,,,,,,train
ACD_000385,wikiart,Synthetic_Cubism/georges-braque_mandolin-1914.jpg,data/processed/wikiart_subset/images/ACD_000385.jpg,,Georges Braque,Synthetic Cubism,Synthetic Cubism,,mandolin 1914,,,,,,,train
ACD_000386,wikiart,Art_Nouveau_Modern/carl-larsson_a-lady-reading-a-newspaper(1).jpg,data/processed/wikiart_subset/images/ACD_000386.jpg,,Carl Larsson,Art Nouveau Modern,Art Nouveau Modern,,a lady reading a newspaper(1),,,,,,,train
ACD_000387,wikiart,New_Realism/john-french-sloan_jeanne-dubinsky-1942.jpg,data/processed/wikiart_subset/images/ACD_000387.jpg,,John French Sloan,New Realism,New Realism,,jeanne dubinsky 1942,,,,,,,train
ACD_000388,wikiart,Abstract_Expressionism/alice-baber_lord-of-the-rainbow-1976.jpg,data/processed/wikiart_subset/images/ACD_000388.jpg,,Alice Baber,Abstract Expressionism,Abstract Expressionism,,lord of the rainbow 1976,,,,,,,train
ACD_000389,wikiart,Early_Renaissance/domenico-ghirlandaio_altarpiece-of-st-vincent-ferrer.jpg,data/processed/wikiart_subset/images/ACD_000389.jpg,,Domenico Ghirlandaio,Early Renaissance,Early Renaissance,,altarpiece of st vincent ferrer,,,,,,,train
ACD_000390,wikiart,Analytical_Cubism/pablo-picasso_landscape-with-posters-1912.jpg,data/processed/wikiart_subset/images/ACD_000390.jpg,,Pablo Picasso,Analytical Cubism,Analytical Cubism,,landscape with posters 1912,,,,,,,train
ACD_000391,wikiart,Realism/gustave-courbet_valley-of-the-loue-1836.jpg,data/processed/wikiart_subset/images/ACD_000391.jpg,,Gustave Courbet,Realism,Realism,,valley of the loue 1836,,,,,,,train
ACD_000392,wikiart,Ukiyo_e/hiroshige_rabbits-under-moon.jpg,data/processed/wikiart_subset/images/ACD_000392.jpg,,Hiroshige,Ukiyo E,Ukiyo e,,rabbits under moon,,,,,,,train
ACD_000393,wikiart,Rococo/giovanni-battista-tiepolo_detail-of-dido-from-aeneid-presents-cupid-disguised-as-ascanius-to-dido-1757.jpg,data/processed/wikiart_subset/images/ACD_000393.jpg,,Giovanni Battista Tiepolo,Rococo,Rococo,,detail of dido from aeneid presents cupid disguised as ascanius to dido 1757,,,,,,,train
ACD_000394,wikiart,Impressionism/camille-pissarro_rouen-fog-effect-1898.jpg,data/processed/wikiart_subset/images/ACD_000394.jpg,,Camille Pissarro,Impressionism,Impressionism,,rouen fog effect 1898,,,,,,,train
ACD_000395,wikiart,Naive_Art_Primitivism/fernando-botero_spanish.jpg,data/processed/wikiart_subset/images/ACD_000395.jpg,,Fernando Botero,Naive Art Primitivism,Naive Art Primitivism,,spanish,,,,,,,train
ACD_000396,wikiart,Symbolism/mikhail-vrubel_mikula-selianinovich-and-volha-1899.jpg,data/processed/wikiart_subset/images/ACD_000396.jpg,,Mikhail Vrubel,Symbolism,Symbolism; Art Nouveau Modern,,mikula selianinovich and volha 1899,,,,,,,train
ACD_000397,wikiart,Romanticism/francisco-goya_girl-listening-to-a-guitar-1799.jpg,data/processed/wikiart_subset/images/ACD_000397.jpg,,Francisco Goya,Romanticism,Romanticism,,girl listening to a guitar 1799,,,,,,,train
ACD_000398,wikiart,Pointillism/henri-martin_house-of-marie-louise-in-labastide-1920.jpg,data/processed/wikiart_subset/images/ACD_000398.jpg,,Henri Martin,Pointillism,Pointillism,,house of marie louise in labastide 1920,,,,,,,train
ACD_000399,wikiart,Mannerism_Late_Renaissance/tintoretto_the-wise-and-foolish-virgins.jpg,data/processed/wikiart_subset/images/ACD_000399.jpg,,Tintoretto,Mannerism Late Renaissance,Mannerism Late Renaissance,,the wise and foolish virgins,,,,,,,train
ACD_000400,wikiart,High_Renaissance/pietro-perugino_pala-di-sant-agostino-pieta-1523.jpg,data/processed/wikiart_subset/images/ACD_000400.jpg,,Pietro Perugino,High Renaissance,High Renaissance,,pala di sant agostino pieta 1523,,,,,,,train
ACD_000401,wikiart,High_Renaissance/dosso-dossi_portrait-of-a-young-man-with-a-dog-and-a-cat.jpg,data/processed/wikiart_subset/images/ACD_000401.jpg,,Dosso Dossi,High Renaissance,High Renaissance,,portrait of a young man with a dog and a cat,,,,,,,validation
ACD_000402,wikiart,New_Realism/john-french-sloan_spring-rain-new-york-1912.jpg,data/processed/wikiart_subset/images/ACD_000402.jpg,,John French Sloan,New Realism,New Realism,,spring rain new york 1912,,,,,,,validation
ACD_000403,wikiart,Synthetic_Cubism/juan-gris_lamp-1916.jpg,data/processed/wikiart_subset/images/ACD_000403.jpg,,Juan Gris,Synthetic Cubism,Synthetic Cubism,,lamp 1916,,,,,,,validation
ACD_000404,wikiart,Mannerism_Late_Renaissance/paolo-veronese_portrait-of-a-gentlemen.jpg,data/processed/wikiart_subset/images/ACD_000404.jpg,,Paolo Veronese,Mannerism Late Renaissance,Mannerism Late Renaissance,,portrait of a gentlemen,,,,,,,validation
ACD_000405,wikiart,Naive_Art_Primitivism/william-h.-johnson_athlete-1940.jpg,data/processed/wikiart_subset/images/ACD_000405.jpg,,William H. Johnson,Naive Art Primitivism,Naive Art Primitivism; Expressionism,,athlete 1940,,,,,,,validation
ACD_000406,wikiart,Romanticism/francesco-hayez_ruth-1835.jpg,data/processed/wikiart_subset/images/ACD_000406.jpg,,Francesco Hayez,Romanticism,Romanticism,,ruth 1835,,,,,,,validation
ACD_000407,wikiart,New_Realism/edward-hopper_summertime.jpg,data/processed/wikiart_subset/images/ACD_000407.jpg,,Edward Hopper,New Realism,New Realism,,summertime,,,,,,,validation
ACD_000408,wikiart,Pop_Art/andy-warhol_apple.jpg,data/processed/wikiart_subset/images/ACD_000408.jpg,,Andy Warhol,Pop Art,Pop Art,,apple,,,,,,,validation
ACD_000409,wikiart,Minimalism/alighiero-boetti_zig-zag-1967.jpg,data/processed/wikiart_subset/images/ACD_000409.jpg,,Alighiero Boetti,Minimalism,Minimalism,,zig zag 1967,,,,,,,validation
ACD_000410,wikiart,High_Renaissance/lorenzo-lotto_portrait-of-a-woman.jpg,data/processed/wikiart_subset/images/ACD_000410.jpg,,Lorenzo Lotto,High Renaissance,High Renaissance,,portrait of a woman,,,,,,,validation
ACD_000411,wikiart,Early_Renaissance/andrea-mantegna_two-holy-women-in-prayer-1455.jpg,data/processed/wikiart_subset/images/ACD_000411.jpg,,Andrea Mantegna,Early Renaissance,Early Renaissance,,two holy women in prayer 1455,,,,,,,validation
ACD_000412,wikiart,Analytical_Cubism/juan-gris_portrait-of-pablo-picasso-1912.jpg,data/processed/wikiart_subset/images/ACD_000412.jpg,,Juan Gris,Analytical Cubism,Analytical Cubism,,portrait of pablo picasso 1912,,,,,,,validation
ACD_000413,wikiart,Impressionism/leon-dabo_landscape-with-pines.jpg,data/processed/wikiart_subset/images/ACD_000413.jpg,,Leon Dabo,Impressionism,Impressionism,,landscape with pines,,,,,,,validation
ACD_000414,wikiart,Rococo/jean-honore-fragonard_two-heads-danger.jpg,data/processed/wikiart_subset/images/ACD_000414.jpg,,Jean Honore Fragonard,Rococo,Rococo,,two heads danger,,,,,,,validation
ACD_000415,wikiart,Fauvism/auguste-herbin_azal-es-1905.jpg,data/processed/wikiart_subset/images/ACD_000415.jpg,,Auguste Herbin,Fauvism,Fauvism,,azal es 1905,,,,,,,validation
ACD_000416,wikiart,Northern_Renaissance/albrecht-durer_hands-of-an-apostle.jpg,data/processed/wikiart_subset/images/ACD_000416.jpg,,Albrecht Durer,Northern Renaissance,Northern Renaissance,,hands of an apostle,,,,,,,validation
ACD_000417,wikiart,Minimalism/jim-lambie_zobop-installation-view-1999-2.jpg,data/processed/wikiart_subset/images/ACD_000417.jpg,,Jim Lambie,Minimalism,Minimalism,,zobop installation view 1999 2,,,,,,,validation
ACD_000418,wikiart,Color_Field_Painting/jack-bush_attacca-1975.jpg,data/processed/wikiart_subset/images/ACD_000418.jpg,,Jack Bush,Color Field Painting,Color Field Painting,,attacca 1975,,,,,,,validation
ACD_000419,wikiart,Analytical_Cubism/pablo-picasso_seated-female-nude-1910.jpg,data/processed/wikiart_subset/images/ACD_000419.jpg,,Pablo Picasso,Analytical Cubism,Analytical Cubism,,seated female nude 1910,,,,,,,validation
ACD_000420,wikiart,Realism/ivan-shishkin_at-the-summer-cottage-1894.jpg,data/processed/wikiart_subset/images/ACD_000420.jpg,,Ivan Shishkin,Realism,Realism,,at the summer cottage 1894,,,,,,,validation
ACD_000421,wikiart,Abstract_Expressionism/blinky-palermo_komposition-blau-rot-auf-weiss-1965.jpg,data/processed/wikiart_subset/images/ACD_000421.jpg,,Blinky Palermo,Abstract Expressionism,Abstract Expressionism,,komposition blau rot auf weiss 1965,,,,,,,validation
ACD_000422,wikiart,Symbolism/nicholas-roerich_saraha-the-blessed-arrow-1925.jpg,data/processed/wikiart_subset/images/ACD_000422.jpg,,Nicholas Roerich,Symbolism,Symbolism,,saraha the blessed arrow 1925,,,,,,,validation
ACD_000423,wikiart,Ukiyo_e/tsukioka-yoshitoshi_spider-princess.jpg,data/processed/wikiart_subset/images/ACD_000423.jpg,,Tsukioka Yoshitoshi,Ukiyo E,Ukiyo e,,spider princess,,,,,,,validation
ACD_000424,wikiart,Analytical_Cubism/pablo-picasso_the-mandolinist-1911.jpg,data/processed/wikiart_subset/images/ACD_000424.jpg,,Pablo Picasso,Analytical Cubism,Analytical Cubism,,the mandolinist 1911,,,,,,,validation
ACD_000425,wikiart,Romanticism/marcus-larson_stormy-sea-with-ship-wreck-1857.jpg,data/processed/wikiart_subset/images/ACD_000425.jpg,,Marcus Larson,Romanticism,Romanticism,,stormy sea with ship wreck 1857,,,,,,,validation
ACD_000426,wikiart,Baroque/rembrandt_king-david-at-prayer-1652.jpg,data/processed/wikiart_subset/images/ACD_000426.jpg,,Rembrandt,Baroque,Baroque,,king david at prayer 1652,,,,,,,validation
ACD_000427,wikiart,High_Renaissance/luca-signorelli_the-deeds-of-the-antichrist-1502.jpg,data/processed/wikiart_subset/images/ACD_000427.jpg,,Luca Signorelli,High Renaissance,High Renaissance,,the deeds of the antichrist 1502,,,,,,,validation
ACD_000428,wikiart,Action_painting/franz-kline_painting-no-7.jpg,data/processed/wikiart_subset/images/ACD_000428.jpg,,Franz Kline,Action Painting,Action painting,,painting no 7,,,,,,,validation
ACD_000429,wikiart,Minimalism/horia-damian_the-hill-1976.jpg,data/processed/wikiart_subset/images/ACD_000429.jpg,,Horia Damian,Minimalism,Minimalism,,the hill 1976,,,,,,,validation
ACD_000430,wikiart,Romanticism/francisco-goya_young-witch-flying-with-a-rope.jpg,data/processed/wikiart_subset/images/ACD_000430.jpg,,Francisco Goya,Romanticism,Romanticism,,young witch flying with a rope,,,,,,,validation
ACD_000431,wikiart,Post_Impressionism/pierre-bonnard_the-blue-pot.jpg,data/processed/wikiart_subset/images/ACD_000431.jpg,,Pierre Bonnard,Post Impressionism,Post Impressionism,,the blue pot,,,,,,,validation
ACD_000432,wikiart,Color_Field_Painting/leon-berkowitz_cathedral-11-1968.jpg,data/processed/wikiart_subset/images/ACD_000432.jpg,,Leon Berkowitz,Color Field Painting,Color Field Painting,,cathedral 11 1968,,,,,,,validation
ACD_000433,wikiart,Pointillism/georges-lemmen_rooftops.jpg,data/processed/wikiart_subset/images/ACD_000433.jpg,,Georges Lemmen,Pointillism,Pointillism,,rooftops,,,,,,,validation
ACD_000434,wikiart,Ukiyo_e/katsushika-hokusai_street-scenes-newly-pubished-10.jpg,data/processed/wikiart_subset/images/ACD_000434.jpg,,Katsushika Hokusai,Ukiyo E,Ukiyo e,,street scenes newly pubished 10,,,,,,,validation
ACD_000435,wikiart,Analytical_Cubism/pablo-picasso_friendship-1908.jpg,data/processed/wikiart_subset/images/ACD_000435.jpg,,Pablo Picasso,Analytical Cubism,Analytical Cubism,,friendship 1908,,,,,,,validation
ACD_000436,wikiart,Pop_Art/hiro-yamagata_quantum-field-x3.jpg,data/processed/wikiart_subset/images/ACD_000436.jpg,,Hiro Yamagata,Pop Art,Pop Art,,quantum field x3,,,,,,,validation
ACD_000437,wikiart,Minimalism/robert-ryman_uncle-up.jpg,data/processed/wikiart_subset/images/ACD_000437.jpg,,Robert Ryman,Minimalism,Minimalism,,uncle up,,,,,,,validation
ACD_000438,wikiart,Mannerism_Late_Renaissance/maerten-van-heemskerck_early-palazzo-colonna-with-remains-of-the-ancient-temple-of-serapis.jpg,data/processed/wikiart_subset/images/ACD_000438.jpg,,Maerten Van Heemskerck,Mannerism Late Renaissance,Mannerism Late Renaissance,,early palazzo colonna with remains of the ancient temple of serapis,,,,,,,validation
ACD_000439,wikiart,Abstract_Expressionism/alexander-calder_three-bollards-1970.jpg,data/processed/wikiart_subset/images/ACD_000439.jpg,,Alexander Calder,Abstract Expressionism,Abstract Expressionism,,three bollards 1970,,,,,,,validation
ACD_000440,wikiart,Northern_Renaissance/albrecht-durer_crowned-holy-martyr.jpg,data/processed/wikiart_subset/images/ACD_000440.jpg,,Albrecht Durer,Northern Renaissance,Northern Renaissance,,crowned holy martyr,,,,,,,validation
ACD_000441,wikiart,Baroque/francisco-de-zurbaran_portrait-of-fra-gonzalo-de-illescas-1639.jpg,data/processed/wikiart_subset/images/ACD_000441.jpg,,Francisco De Zurbaran,Baroque,Baroque,,portrait of fra gonzalo de illescas 1639,,,,,,,validation
ACD_000442,wikiart,Realism/william-adolphe-bouguereau_cupid-and-psyche-1889.jpg,data/processed/wikiart_subset/images/ACD_000442.jpg,,William Adolphe Bouguereau,Realism,Realism,,cupid and psyche 1889,,,,,,,validation
ACD_000443,wikiart,Naive_Art_Primitivism/victor-brauner_paysage-1953.jpg,data/processed/wikiart_subset/images/ACD_000443.jpg,,Victor Brauner,Naive Art Primitivism,Naive Art Primitivism,,paysage 1953,,,,,,,validation
ACD_000444,wikiart,Expressionism/salvador-dali_head-inspired-by-michelangelo.jpg,data/processed/wikiart_subset/images/ACD_000444.jpg,,Salvador Dali,Expressionism,Expressionism,,head inspired by michelangelo,,,,,,,validation
ACD_000445,wikiart,Pointillism/kazimir-malevich_winter-landscape-1906.jpg,data/processed/wikiart_subset/images/ACD_000445.jpg,,Kazimir Malevich,Pointillism,Pointillism,,winter landscape 1906,,,,,,,validation
ACD_000446,wikiart,Impressionism/henri-de-toulouse-lautrec_hunting-1880.jpg,data/processed/wikiart_subset/images/ACD_000446.jpg,,Henri De Toulouse Lautrec,Impressionism,Impressionism,,hunting 1880,,,,,,,validation
ACD_000447,wikiart,Cubism/jean-david_arab-parables-1962.jpg,data/processed/wikiart_subset/images/ACD_000447.jpg,,Jean David,Cubism,Cubism,,arab parables 1962,,,,,,,validation
ACD_000448,wikiart,Northern_Renaissance/albrecht-altdorfer_the-battle-of-issus-fragment-1529.jpg,data/processed/wikiart_subset/images/ACD_000448.jpg,,Albrecht Altdorfer,Northern Renaissance,Northern Renaissance,,the battle of issus fragment 1529,,,,,,,validation
ACD_000449,wikiart,Ukiyo_e/utagawa-kuniyoshi_sotoku-invoking-a-thunder-storm.jpg,data/processed/wikiart_subset/images/ACD_000449.jpg,,Utagawa Kuniyoshi,Ukiyo E,Ukiyo e,,sotoku invoking a thunder storm,,,,,,,validation
ACD_000450,wikiart,Northern_Renaissance/albrecht-durer_st-dominic.jpg,data/processed/wikiart_subset/images/ACD_000450.jpg,,Albrecht Durer,Northern Renaissance,Northern Renaissance,,st dominic,,,,,,,validation
ACD_000451,wikiart,Mannerism_Late_Renaissance/correggio_coronation-of-the-virgin.jpg,data/processed/wikiart_subset/images/ACD_000451.jpg,,Correggio,Mannerism Late Renaissance,Mannerism Late Renaissance,,coronation of the virgin,,,,,,,test
ACD_000452,wikiart,Art_Nouveau_Modern/gustav-klimt_farmhouses-with-birch-trees.jpg,data/processed/wikiart_subset/images/ACD_000452.jpg,,Gustav Klimt,Art Nouveau Modern,Art Nouveau Modern,,farmhouses with birch trees,,,,,,,test
ACD_000453,wikiart,Post_Impressionism/paul-gauguin_taperaa-mahana-1892.jpg,data/processed/wikiart_subset/images/ACD_000453.jpg,,Paul Gauguin,Post Impressionism,Post Impressionism,,taperaa mahana 1892,,,,,,,test
ACD_000454,wikiart,Analytical_Cubism/georges-braque_still-life-with-a-bunch-of-grapes-1912.jpg,data/processed/wikiart_subset/images/ACD_000454.jpg,,Georges Braque,Analytical Cubism,Analytical Cubism,,still life with a bunch of grapes 1912,,,,,,,test
ACD_000455,wikiart,Synthetic_Cubism/georges-braque_wineglass-bottle-of-bass-1914.jpg,data/processed/wikiart_subset/images/ACD_000455.jpg,,Georges Braque,Synthetic Cubism,Synthetic Cubism,,wineglass bottle of bass 1914,,,,,,,test
ACD_000456,wikiart,Expressionism/lynd-ward_not-detected-272483.jpg,data/processed/wikiart_subset/images/ACD_000456.jpg,,Lynd Ward,Expressionism,Expressionism,,not detected 272483,,,,,,,test
ACD_000457,wikiart,Symbolism/konstantin-somov_asleep-on-the-grass-young-woman.jpg,data/processed/wikiart_subset/images/ACD_000457.jpg,,Konstantin Somov,Symbolism,Symbolism,,asleep on the grass young woman,,,,,,,test
ACD_000458,wikiart,Fauvism/milton-avery_artist-s-wife-1930.jpg,data/processed/wikiart_subset/images/ACD_000458.jpg,,Milton Avery,Fauvism,Fauvism; Expressionism,,artist s wife 1930,,,,,,,test
ACD_000459,wikiart,Cubism/olga-rozanova_metronome.jpg,data/processed/wikiart_subset/images/ACD_000459.jpg,,Olga Rozanova,Cubism,Cubism,,metronome,,,,,,,test
ACD_000460,wikiart,Fauvism/fikret-mualla-saygi_unknown-title-17.jpg,data/processed/wikiart_subset/images/ACD_000460.jpg,,Fikret Mualla Saygi,Fauvism,Fauvism,,unknown title 17,,,,,,,test
ACD_000461,wikiart,Expressionism/paul-klee_stage-landscape-1922(1).jpg,data/processed/wikiart_subset/images/ACD_000461.jpg,,Paul Klee,Expressionism,Expressionism,,stage landscape 1922(1),,,,,,,test
ACD_000462,wikiart,Art_Nouveau_Modern/ivan-bilibin_sketches-of-scenery-for-sadko-by-nikolai-rimsky-korsakov-1914.jpg,data/processed/wikiart_subset/images/ACD_000462.jpg,,Ivan Bilibin,Art Nouveau Modern,Art Nouveau Modern,,sketches of scenery for sadko by nikolai rimsky korsakov 1914,,,,,,,test
ACD_000463,wikiart,Analytical_Cubism/georges-braque_a-girl(1).jpg,data/processed/wikiart_subset/images/ACD_000463.jpg,,Georges Braque,Analytical Cubism,Analytical Cubism,,a girl(1),,,,,,,test
ACD_000464,wikiart,Pop_Art/roy-lichtenstein_crying-girl-1964(1).jpg,data/processed/wikiart_subset/images/ACD_000464.jpg,,Roy Lichtenstein,Pop Art,Pop Art,,crying girl 1964(1),,,,,,,test
ACD_000465,wikiart,Mannerism_Late_Renaissance/rosso-fiorentino_san-giovannino-1521.jpg,data/processed/wikiart_subset/images/ACD_000465.jpg,,Rosso Fiorentino,Mannerism Late Renaissance,Mannerism Late Renaissance,,san giovannino 1521,,,,,,,test
ACD_000466,wikiart,Minimalism/john-mclaughlin_untitled-composition-1953.jpg,data/processed/wikiart_subset/images/ACD_000466.jpg,,John Mclaughlin,Minimalism,Minimalism,,untitled composition 1953,,,,,,,test
ACD_000467,wikiart,Action_painting/franz-kline_buttress-1956.jpg,data/processed/wikiart_subset/images/ACD_000467.jpg,,Franz Kline,Action Painting,Action painting,,buttress 1956,,,,,,,test
ACD_000468,wikiart,Northern_Renaissance/gerard-david_altar-of-archangel-michael.jpg,data/processed/wikiart_subset/images/ACD_000468.jpg,,Gerard David,Northern Renaissance,Northern Renaissance,,altar of archangel michael,,,,,,,test
ACD_000469,wikiart,Synthetic_Cubism/pablo-picasso_fruit-dish-1917.jpg,data/processed/wikiart_subset/images/ACD_000469.jpg,,Pablo Picasso,Synthetic Cubism,Synthetic Cubism,,fruit dish 1917,,,,,,,test
ACD_000470,wikiart,Early_Renaissance/jacopo-bellini_profile-portrait-of-a-boy.jpg,data/processed/wikiart_subset/images/ACD_000470.jpg,,Jacopo Bellini,Early Renaissance,Early Renaissance,,profile portrait of a boy,,,,,,,test
ACD_000471,wikiart,Naive_Art_Primitivism/fernando-botero_still-life-with-green-soup.jpg,data/processed/wikiart_subset/images/ACD_000471.jpg,,Fernando Botero,Naive Art Primitivism,Naive Art Primitivism,,still life with green soup,,,,,,,test
ACD_000472,wikiart,Symbolism/nicholas-roerich_rocky-seashore-1916.jpg,data/processed/wikiart_subset/images/ACD_000472.jpg,,Nicholas Roerich,Symbolism,Symbolism,,rocky seashore 1916,,,,,,,test
ACD_000473,wikiart,Fauvism/milton-avery_conversation-1956.jpg,data/processed/wikiart_subset/images/ACD_000473.jpg,,Milton Avery,Fauvism,Fauvism; Expressionism,,conversation 1956,,,,,,,test
ACD_000474,wikiart,Realism/jean-francois-millet_landscape-vichy-1866.jpg,data/processed/wikiart_subset/images/ACD_000474.jpg,,Jean Francois Millet,Realism,Realism,,landscape vichy 1866,,,,,,,test
